Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
268	0		2178.10299
269	1	Plus1Oxy:8	2194.0979
270	0		1677.83232
271	0		1764.86434
272	0		2063.07605
273	0		1609.81734
274	0		1218.62439
275	0		1121.57163
276	0		1184.64004
277	0		1085.57163
278	0		2716.40706
279	0		3244.63626
280	0		2104.04758
281	0		2006.99482
282	0		1538.7616
283	0		2545.22903
284	1	Plus1Oxy:18	2561.22395
285	2	Plus1Oxy:16,Plus1Oxy:18	2577.21886
286	0		778.3497
287	0		1312.75362
288	0		900.51023
289	1	Plus1Oxy:1	1328.74854
290	0		1181.71314
291	0		948.52799
292	0		2009.94372
293	0		2387.21788
294	0		1216.59435
295	0		983.60148
296	0		813.49596
297	0		2617.32676
298	0		2905.36499
299	0		3304.73821
300	0		698.32751
301	0		3176.64325
302	0		2624.42126
303	0		2496.32631
304	0		995.59025
305	0		1194.72231
306	0		2751.48393
307	0		3740.01672
308	0		2740.4931
309	0		2612.39814
310	0		826.52759
311	0		1592.88852
312	0		1323.70336
313	0		1813.91691
314	1	NH3_Loss:1	1796.89036
315	0		2966.26971
316	1	Plus1Oxy:19	2578.33852
317	0		2562.34361
318	1	Plus1Oxy:13	2578.33852
319	0		1729.60598
320	0		1184.67643
321	0		1518.74259
322	0		1333.62618
323	0		2618.36242
324	0		3450.73392
325	0		2490.26747
326	1	Plus1Oxy:9	1466.70746
327	0		2283.08404
328	0		1450.71254
329	0		1405.69492
330	0		877.45449
331	0		861.47081
332	0		634.3326
333	0		2470.17251
334	0		1728.78168
335	0		1307.67207
336	0		1121.57163
337	0		3078.59122
338	0		3206.68617
339	0		2079.04244
340	0		1950.94749
341	0		1133.6444
342	0		1005.54945
343	0		891.50652
344	0		977.55453
345	0		864.47047
346	0		1159.59718
347	0		1942.05094
348	0		945.50183
349	0		800.46433
350	0		2529.49015
351	0		2108.11124
352	0		2264.21234
353	0		3258.63665
354	0		2275.16948
355	0		1563.80446
356	1	NH3_Loss:1	1702.87902
357	0		1719.90557
358	0		962.48949
359	1	Plus1Oxy:5	978.48441
360	0		2900.37146
361	0		1786.98281
362	0		1352.73394
363	0		2760.41802
364	0		2561.28595
365	0		1497.87657
366	0		3135.70255
367	0		2454.29646
368	0		1620.82593
369	0		1238.62948
370	0		2422.27024
371	0		2431.29527
372	0		2613.27818
373	0		1612.82084
374	0		1591.75111
375	0		1517.81225
376	0		1318.68019
377	0		2452.12404
378	0		1240.65636
379	0		1055.53994
380	0		1013.52938
381	0		2248.99053
382	0		2107.03735
383	0		845.53743
384	0		808.39012
385	0		1995.95771
386	0		1867.86276
387	0		1648.77659
388	0		3609.65882
389	0		2481.15798
390	0		870.39051
391	0		1111.56952
392	0		923.50758
393	0		1792.93586
394	0		1664.77151
395	0		2898.4663
396	0		1965.0359
397	0		1559.84594
398	0		1177.57672
399	0		1004.49669
400	0		1266.73692
401	0		2044.97006
402	0		2201.07116
403	0		1981.03419
404	0		1753.87082
405	0		1371.68561
406	0		3157.68306
407	1	Plus1Oxy:1	3173.67798
408	0		3491.89861
409	0		1279.74992
410	0		755.41771
411	0		1445.77989
412	0		1235.72371
413	0		1125.62222
414	0		4748.40387
415	0		2463.1838
416	0		2303.23064
417	0		2272.06153
418	0		1625.79833
419	0		847.44393
420	0		1602.81536
421	0		2588.20632
422	0		1173.63529
423	0		1894.99271
424	0		1507.78094
425	0		2303.16526
426	0		1662.80347
427	0		2682.3652
428	0		2573.30841
429	0		2146.09051
430	0		4431.22454
431	0		2275.14183
432	0		1383.73572
433	0		3709.80444
434	0		1186.65569
435	0		3153.56641
436	0		1154.62948
437	0		3293.71233
438	0		1260.65021
439	0		2051.07268
440	0		1260.71896
441	0		1421.75877
442	0		1019.51095
443	0		1596.7208
444	0		2944.39651
445	0		1365.68627
446	0		962.53374
447	0		1002.52329
448	0		2184.05201
449	0		3574.76206
450	0		3203.65599
451	0		3800.01066
452	0		1332.68594
453	0		1840.88422
454	0		2823.44015
455	0		1728.95218
456	0		1882.9498
457	0		1256.71281
458	0		992.5542
459	0		766.38608
460	0		2900.4377
461	0		2291.07789
462	1	Plus1Oxy:1	2916.43262
463	0		2769.39722
464	0		3331.60541
465	0		1123.60254
466	0		1591.80927
467	0		1388.77753
468	0		1161.61416
469	0		1524.87757
470	0		1269.70806
471	0		1368.77647
472	0		1306.77205
473	0		1193.68799
474	0		1526.79396
475	0		2820.37913
476	1	Plus1Oxy:23	2836.37405
477	0		1569.81503
478	0		1413.71393
479	0		2057.93632
480	0		2154.10549
481	0		2310.20659
482	0		964.39262
483	0		1221.54139
484	0		1753.81581
485	0		1625.72086
486	0		1620.83582
487	0		2052.00103
488	0		1766.85734
489	0		3409.63797
490	0		2053.04792
491	0		1837.92094
492	0		1724.83688
493	0		1374.6965
494	0		2880.53438
495	0		2368.20217
496	0		788.41019
497	0		1020.49834
498	0		1107.53036
499	0		1505.75811
500	1	Plus1Oxy:5	1521.75303
501	0		889.45786
502	0		1255.71354
503	0		2167.1061
504	0		1909.96855
505	0		3148.53113
506	0		2992.62319
507	0		3668.87179
508	0		2110.14215
509	1	Plus1Oxy:32	3684.86671
510	0		2340.25824
511	0		2184.15714
512	0		2071.07308
513	0		1073.57566
514	0		960.4916
515	0		889.45449
516	0		1253.73427
517	0		1152.6866
518	0		2739.21213
519	0		1972.84718
520	0		2430.1008
521	0		1699.80525
522	0		1787.88351
523	1	NH3_Loss:1	1000.54153
524	0		889.47312
525	0		742.40471
526	1	Plus1Oxy:7	1033.56299
527	0		2379.17793
528	1	Plus1Oxy:1	2395.17285
529	0		1300.72377
530	0		2983.47731
531	0		1191.64988
532	0		1078.56582
533	0		1809.838
534	0		1307.68732
535	0		1094.56476
536	0		867.43778
537	0		978.50216
538	0		995.41706
539	0		1224.55969
540	0		1380.66731
541	0		1953.05703
542	0		1381.79687
